# Time-averaged data for fix at2
# TimeStep f_mysf1[3] f_mysf2[3]
99500 15.0461 -12.0648
99600 9.65633 -12.034
99700 6.33882 -9.94956
99800 13.8569 -13.4224
99900 11.3262 -10.335
100000 8.64056 -8.07297
100100 13.9029 -12.3802
100200 11.5914 -10.4064
100300 9.04367 -9.22369
100400 9.63669 -15.8683
100500 10.6198 -10.2397
100600 11.481 -8.31906
100700 16.6805 -9.75619
100800 7.00635 -11.9816
100900 8.22092 -11.1063
101000 12.084 -14.5039
101100 12.6438 -8.79278
101200 8.85504 -10.0139
101300 13.1462 -9.84897
101400 10.6826 -11.9829
101500 11.261 -9.3616
101600 9.60961 -14.6247
101700 11.1783 -11.1977
101800 9.56202 -8.82251
101900 15.9313 -11.3909
102000 9.80614 -12.3113
102100 8.70924 -8.00943
102200 13.1889 -15.0665
102300 10.9602 -10.962
102400 7.57977 -11.5107
102500 15.0949 -11.0865
102600 12.1868 -9.0142
102700 11.3948 -8.41844
102800 10.2511 -16.5238
102900 9.18782 -11.4377
103000 8.8815 -9.36274
103100 16.4883 -11.5476
103200 11.7851 -11.7221
103300 9.59272 -7.77248
103400 11.8133 -14.7332
103500 10.4941 -11.4011
103600 7.9911 -12.691
103700 15.4993 -11.7315
103800 11.2176 -9.14046
103900 12.4499 -7.78489
104000 11.1144 -16.5065
104100 10.0884 -11.1569
104200 8.80467 -11.043
104300 15.135 -12.4187
104400 10.6803 -10.9112
104500 11.4576 -7.91113
104600 13.5599 -14.1244
104700 10.5532 -11.5558
104800 7.83819 -11.7986
104900 13.3786 -12.7577
105000 10.9225 -10.3995
105100 12.9716 -9.75985
105200 13.19 -13.0177
105300 10.4299 -10.0006
105400 9.30244 -12.5896
105500 13.1224 -14.3386
105600 10.1426 -10.6907
105700 13.8291 -9.0173
105800 14.2395 -12.0632
105900 9.89702 -11.5992
106000 8.63738 -14.0292
106100 12.9882 -13.4353
106200 12.5378 -10.8037
106300 11.5427 -10.0285
106400 12.845 -11.4403
106500 11.94 -10.4005
106600 10.4798 -12.5117
106700 11.4895 -14.3914
106800 9.63696 -11.4394
106900 12.621 -9.86685
107000 16.197 -11.3177
107100 10.1095 -10.3653
107200 9.32613 -12.8878
107300 13.1061 -15.672
107400 11.5583 -10.375
107500 10.3648 -10.9032
107600 15.0657 -12.2928
107700 12.3242 -10.1615
107800 11.9093 -11.0541
107900 10.7807 -15.6637
108000 9.263 -11.4225
108100 12.2536 -11.7454
108200 17.0021 -10.9939
108300 10.0803 -10.2961
108400 10.5112 -12.1864
108500 12.304 -15.5438
108600 12.5084 -10.5674
108700 9.98835 -12.2521
108800 14.0496 -13.5841
108900 12.3766 -10.4383
109000 13.5136 -9.85177
109100 13.3182 -15.8482
109200 8.67051 -11.2053
109300 10.2923 -12.5622
109400 15.8298 -13.0832
109500 12.7681 -10.2075
109600 12.9172 -10.401
109700 11.0934 -14.0381
109800 10.4944 -12.7515
109900 11.5986 -13.1717
110000 14.2111 -13.7242
110100 11.8562 -9.1297
110200 13.5596 -10.3985
110300 13.9316 -15.9868
110400 8.97398 -12.3529
110500 11.1244 -11.9425
110600 13.9249 -13.372
110700 12.0673 -10.5368
110800 14.1233 -11.964
110900 13.1856 -11.7581
111000 10.4531 -12.7818
111100 12.1895 -13.7192
111200 11.1283 -14.1807
111300 12.9798 -10.672
111400 13.1475 -10.6718
111500 15.3292 -12.874
111600 10.4799 -13.1218
111700 10.7847 -12.8868
111800 12.0585 -15.5258
111900 12.8925 -10.3786
112000 14.4831 -11.5168
112100 14.9215 -12.0327
112200 9.44933 -12.1403
112300 11.9877 -13.2082
112400 14.0691 -15.7303
112500 11.3682 -10.7757
112600 11.423 -10.8555
112700 15.3784 -13.5181
112800 12.1523 -12.2064
112900 12.43 -11.307
113000 12.4667 -15.5331
113100 9.11471 -12.2763
113200 12.8156 -13.143
113300 18.3117 -11.7761
113400 11.9181 -9.95418
113500 10.4226 -13.2941
113600 13.0328 -17.2712
113700 12.2711 -11.4503
113800 11.9596 -11.3272
113900 14.7435 -13.501
114000 13.3334 -11.2874
114100 12.7271 -12.2015
114200 12.9361 -14.2345
114300 9.65387 -13.1884
114400 12.1023 -13.3905
114500 15.8016 -13.3532
114600 13.3543 -9.68896
114700 11.1905 -12.2248
114800 14.6433 -15.3251
114900 12.0471 -12.9557
115000 10.5866 -11.9765
115100 12.9582 -15.6262
115200 14.8297 -11.138
115300 15.1518 -9.68407
115400 13.8478 -13.3574
115500 8.36019 -15.1025
115600 11.4439 -14.9287
115700 15.5733 -13.1118
115800 13.9673 -9.45409
115900 12.3817 -12.667
116000 12.686 -14.1691
116100 13.4945 -14.1175
116200 12.4765 -12.4563
116300 11.1873 -14.6487
116400 13.5581 -12.3108
116500 14.8506 -10.0449
116600 15.4566 -12.6847
116700 10.8049 -14.3769
116800 11.3472 -14.8986
116900 13.2148 -13.0139
117000 13.2923 -12.3128
117100 13.5652 -12.8828
117200 13.598 -12.6431
117300 14.4037 -12.3644
117400 11.2625 -14.0847
117500 11.9214 -15.9984
117600 12.0309 -13.1873
117700 15.831 -9.31838
117800 16.1677 -13.6475
117900 12.1746 -12.3218
118000 10.3377 -15.325
118100 14.6056 -14.6261
118200 12.4019 -12.7743
118300 14.2066 -11.9664
118400 13.733 -14.7297
118500 14.4497 -10.9384
118600 12.8478 -13.9849
118700 12.5891 -15.1797
118800 10.2461 -13.8146
118900 15.184 -13.1926
119000 15.5171 -13.8579
119100 13.7154 -10.4532
119200 12.595 -13.0183
119300 12.9643 -15.2593
119400 13.1786 -15.9374
119500 13.259 -13.2376
119600 14.5547 -10.6158
119700 14.7747 -13.4258
119800 13.7004 -13.6306
119900 12.5353 -15.2584
120000 12.6261 -13.6681
120100 11.5346 -12.9653
120200 16.2349 -14.8948
120300 13.6361 -13.2326
120400 13.5592 -9.79802
120500 13.664 -15.0109
120600 13.8218 -14.3897
120700 10.771 -16.9346
120800 15.0296 -11.527
120900 13.9113 -11.9388
121000 15.998 -11.5064
121100 13.0729 -17.1395
121200 14.0031 -12.9491
121300 9.98762 -14.5348
121400 14.7668 -14.5703
121500 13.449 -13.8081
121600 17.2954 -10.6826
121700 12.5227 -14.4551
121800 12.2924 -13.1673
121900 13.4855 -17.7518
122000 13.7751 -11.8732
122100 12.9204 -13.6263
122200 16.8292 -14.0025
122300 12.7873 -13.1934
122400 15.5944 -12.3514
122500 12.6824 -16.0535
122600 12.3656 -14.9194
122700 13.0609 -15.0718
122800 16.2296 -11.6441
122900 15.6883 -11.7321
123000 13.4042 -13.4694
123100 12.1848 -16.9123
123200 13.6725 -15.2037
123300 13.6726 -11.9597
123400 13.5341 -14.2628
123500 15.7882 -14.2154
123600 13.2384 -12.7676
123700 15.4392 -12.8863
123800 12.6988 -16.943
123900 12.1852 -12.7607
124000 13.1369 -15.9686
124100 18.4228 -12.7934
124200 12.195 -12.105
124300 15.2948 -13.3179
124400 12.4601 -16.9635
124500 13.7303 -12.3069
124600 12.8845 -17.1098
124700 16.2304 -12.6914
124800 13.4344 -12.9946
124900 17.1847 -12.0166
125000 12.1187 -16.2165
125100 13.7085 -14.9208
125200 12.1376 -16.2277
125300 15.9595 -12.3225
125400 13.9793 -14.5038
125500 15.2398 -11.5773
125600 14.1932 -15.0893
125700 14.8293 -15.5341
125800 11.0442 -14.98
125900 15.1822 -14.5369
126000 15.549 -13.3018
126100 15.0639 -12.2327
126200 15.2516 -14.7567
126300 12.4408 -16.0482
126400 12.937 -14.1062
126500 15.5221 -17.0252
126600 15.0874 -12.7976
126700 13.9019 -12.6855
126800 17.2957 -14.2487
126900 12.4742 -15.7246
127000 14.228 -14.2706
127100 13.5889 -17.4692
127200 13.9231 -10.3103
127300 14.8395 -15.3724
127400 18.1066 -14.5463
127500 11.4173 -14.5597
127600 16.0012 -13.277
127700 12.0513 -17.4175
127800 14.3677 -13.0779
127900 16.0073 -16.9058
128000 17.092 -11.2708
128100 12.2745 -13.3739
128200 15.1638 -17.8694
128300 12.4391 -15.9377
128400 15.1175 -12.1292
128500 16.2432 -14.8112
128600 14.2551 -14.1362
128700 14.9505 -13.8
128800 14.9708 -14.8391
128900 13.9509 -15.1909
129000 13.5059 -16.8625
129100 14.8762 -13.848
129200 15.472 -15.0042
129300 17.1792 -11.2869
129400 11.7788 -16.5031
129500 16.2467 -16.4021
129600 12.0942 -15.4212
129700 15.3837 -11.5486
129800 15.4963 -18.2976
129900 15.6878 -11.5324
130000 13.0602 -14.749
130100 17.4943 -14.4588
130200 10.6841 -16.9296
130300 16.7953 -14.2575
130400 15.4398 -16.3353
130500 14.6316 -10.2553
130600 14.0747 -17.1346
130700 18.7343 -16.1088
130800 11.536 -14.7364
130900 14.5597 -14.9173
131000 15.179 -17.9243
131100 15.9779 -11.8171
131200 16.109 -14.5865
131300 14.7555 -14.1369
131400 12.6525 -15.9029
131500 15.5846 -17.5116
131600 15.9425 -14.1369
131700 14.3011 -12.0888
131800 15.1491 -15.7206
131900 16.1167 -16.8021
132000 15.8855 -14.0618
132100 13.6786 -15.7075
132200 14.1396 -15.9943
132300 15.8871 -15.8386
132400 17.7369 -14.1988
132500 13.5148 -13.3803
132600 15.2738 -15.0369
132700 13.9702 -17.3403
132800 15.5353 -15.3244
132900 14.3262 -15.8197
133000 15.3974 -12.1782
133100 16.391 -15.4181
133200 16.7784 -14.8237
133300 12.0141 -16.6928
133400 15.2604 -15.3637
133500 14.1817 -15.446
133600 18.0059 -14.0594
133700 15.6049 -16.4993
133800 13.7912 -11.4439
133900 14.6711 -17.3998
134000 17.5638 -16.4588
134100 12.273 -14.8212
134200 15.0723 -15.8402
134300 16.8354 -14.4188
134400 15.9088 -11.7866
134500 15.8384 -17.5994
134600 12.8248 -17.7719
134700 13.5545 -14.3079
134800 18.0336 -16.8106
134900 17.0322 -13.5904
135000 13.0005 -14.4404
135100 17.485 -14.7985
135200 14.929 -16.8234
135300 14.7939 -15.4279
135400 12.7107 -16.7266
135500 16.6836 -12.8489
135600 15.3447 -15.1313
135700 16.9878 -12.9756
135800 15.2087 -18.0808
135900 13.7599 -15.8057
136000 12.4919 -16.1441
136100 18.5837 -16.1862
136200 15.6118 -13.812
136300 16.3053 -13.3518
136400 17.1727 -17.5691
136500 13.3829 -16.1118
136600 13.1208 -15.2634
136700 15.9512 -17.4585
136800 16.3299 -12.0871
136900 16.1284 -14.6422
137000 18.0825 -16.7974
137100 12.1838 -15.217
137200 15.7381 -14.3441
137300 15.4395 -20.2925
137400 15.4173 -14.306
137500 16.1335 -15.6707
137600 19.1207 -12.9499
137700 14.8305 -17.3041
137800 14.6737 -15.835
137900 12.7162 -16.6905
138000 17.0966 -15.0206
138100 15.6137 -15.7051
138200 16.8229 -13.1138
138300 16.2458 -16.8926
138400 14.0297 -15.1388
138500 13.2686 -17.458
138600 19.4773 -17.6761
138700 13.9794 -14.0639
138800 17.541 -13.317
138900 17.6026 -18.4053
139000 13.482 -13.6044
139100 14.5751 -17.7742
139200 17.672 -16.4184
139300 12.5052 -14.6529
139400 17.6393 -15.7399
139500 17.6597 -14.7677
139600 15.5359 -14.2545
139700 15.3324 -18.2464
139800 14.1494 -18.116
139900 15.8049 -14.3058
140000 17.8974 -16.5912
140100 16.2945 -14.5839
140200 15.7603 -16.0966
140300 17.3602 -14.5878
140400 12.9603 -17.686
140500 16.3456 -17.5751
140600 14.1576 -15.2966
140700 19.1818 -13.7363
140800 16.639 -16.5346
140900 15.3495 -13.732
141000 14.7805 -19.7378
141100 16.8215 -16.2205
141200 14.2409 -16.2578
141300 18.1491 -15.3019
141400 16.4116 -16.5784
141500 16.4711 -13.848
141600 16.3966 -17.3871
141700 14.105 -16.6775
141800 13.5408 -16.7038
141900 18.4716 -17.1661
142000 17.5669 -13.453
142100 16.3495 -15.2243
142200 16.8509 -17.6086
142300 14.661 -16.8467
142400 16.035 -16.6807
142500 14.8385 -17.4249
142600 17.8054 -13.6878
142700 18.0027 -16.1504
142800 17.2363 -14.745
142900 14.3092 -17.5972
143000 16.0336 -17.581
143100 13.1029 -17.3972
143200 18.645 -15.7019
143300 17.4249 -16.447
143400 17.4607 -13.0782
143500 15.8192 -17.5844
143600 15.4221 -16.7338
143700 14.0322 -19.6157
143800 17.1841 -14.9075
143900 16.1596 -14.2517
144000 21.1467 -16.0622
144100 14.2844 -17.2672
144200 15.3795 -16.4424
144300 15.8363 -18.4354
144400 16.8782 -16.1285
144500 15.8649 -17.0085
144600 18.7094 -15.1225
144700 17.8818 -14.5201
144800 14.7188 -15.5979
144900 16.2634 -20.0679
145000 14.1979 -18.4336
145100 17.0948 -13.6811
145200 19.1895 -17.6029
145300 18.3048 -15.0191
145400 14.7656 -17.4
145500 18.3268 -16.1469
145600 13.3899 -19.6898
145700 16.2429 -16.7761
145800 17.0278 -17.3063
145900 19.7317 -13.5985
146000 14.8604 -15.2923
146100 17.3897 -16.7545
146200 15.7106 -20.2453
146300 15.7175 -15.9425
146400 16.046 -16.9363
146500 20.3115 -17.1056
146600 17.2575 -13.8738
146700 16.0953 -16.2541
146800 17.895 -18.9365
146900 12.969 -17.5691
147000 17.5835 -17.872
147100 18.0616 -16.7203
147200 16.8822 -12.0264
147300 16.7195 -18.5573
147400 19.055 -17.3379
147500 14.113 -18.7294
147600 15.7937 -16.7751
147700 15.8364 -19.5478
147800 20.3766 -13.6387
147900 17.837 -15.1933
148000 18.4843 -17.4033
148100 13.6792 -19.8452
148200 15.7554 -16.3422
148300 16.9839 -18.6724
148400 18.4764 -15.936
148500 15.9926 -14.228
148600 20.3099 -17.2764
148700 17.8542 -17.7762
148800 12.8607 -17.2534
148900 17.1301 -19.5265
149000 17.4952 -17.9896
149100 18.4261 -13.6466
149200 18.5591 -16.2949
149300 18.0536 -18.0816
149400 15.1374 -18.593
149500 15.9593 -17.347
149600 16.9056 -18.5757
149700 17.2991 -14.3321
149800 17.9688 -16.8138
149900 20.3671 -17.4956
150000 14.9614 -17.9146
150100 15.3592 -16.5526
150200 17.3656 -21.2426
150300 18.1526 -15.8965
150400 16.4142 -15.2823
150500 20.7423 -17.4667
150600 17.3177 -16.4623
150700 15.8706 -17.6075
150800 14.7904 -20.2287
150900 15.6796 -16.9809
151000 20.6726 -15.4103
151100 19.8381 -16.4018
151200 17.4582 -17.7307
151300 14.8295 -16.9959
151400 18.2689 -17.9069
151500 16.5364 -20.1716
151600 16.468 -17.6623
151700 18.7797 -15.8081
151800 20.3465 -14.8277
151900 16.7882 -18.3008
152000 15.4609 -18.2894
152100 16.0221 -19.5527
152200 17.3197 -16.6161
152300 18.3541 -18.1207
152400 19.6917 -15.8672
152500 16.9016 -15.806
152600 17.8369 -18.7284
152700 15.7838 -19.3872
152800 17.416 -19.3264
152900 17.1812 -16.9869
153000 18.009 -14.6814
153100 20.3406 -16.8173
153200 16.9808 -18.2435
153300 16.0843 -17.8373
153400 16.4608 -19.965
153500 18.5778 -18.2677
153600 17.5562 -17.3993
153700 20.064 -15.4155
153800 18.1488 -15.8734
153900 17.6244 -18.4292
154000 16.118 -22.4118
154100 15.9695 -16.8497
154200 17.2211 -16.4333
154300 19.2336 -17.058
154400 19.5624 -17.6285
154500 17.7143 -15.6602
154600 17.6689 -19.6801
154700 16.8591 -21.3423
154800 14.8397 -18.207
154900 20.6479 -17.1814
155000 20.6031 -14.1695
155100 16.871 -16.7628
155200 17.8815 -20.2027
155300 17.167 -20.5776
155400 15.8706 -16.067
155500 17.961 -17.2685
155600 20.8822 -18.5631
155700 17.904 -15.7366
155800 18.613 -18.0169
155900 17.5608 -19.7488
156000 15.8358 -19.0031
156100 18.1295 -18.7368
156200 18.7644 -17.8039
156300 18.5736 -14.8556
156400 18.2513 -17.1405
156500 19.7657 -20.4169
156600 14.7108 -18.6736
156700 15.9426 -17.3921
156800 19.0856 -20.3546
156900 20.8108 -15.1124
157000 17.7894 -16.4494
157100 18.8973 -19.8552
157200 16.6601 -18.8758
157300 16.2926 -17.6249
157400 19.0517 -21.3442
157500 17.408 -16.3518
157600 18.5301 -14.5568
157700 21.6983 -18.5952
157800 17.3534 -18.9844
157900 13.9786 -19.891
158000 18.0405 -18.6641
158100 19.306 -17.9861
158200 19.98 -14.4283
158300 18.5852 -19.9566
158400 19.1465 -18.2188
158500 14.7094 -18.1033
158600 19.9549 -19.7697
158700 16.7886 -20.8814
158800 17.4306 -13.2081
158900 20.5557 -18.7796
159000 21.3614 -17.1294
159100 14.1726 -18.4733
159200 17.722 -20.4821
159300 18.124 -19.1493
159400 18.1161 -16.0442
159500 20.0132 -18.9477
159600 20.4388 -18.1458
159700 17.5696 -16.3274
159800 17.2857 -19.6631
159900 17.7227 -21.2274
160000 14.7865 -18.5073
160100 19.9359 -14.9964
160200 21.9794 -19.3974
160300 17.9123 -16.8356
160400 16.1042 -18.5368
160500 20.3777 -20.8197
160600 14.9847 -20.066
160700 17.5155 -16.6165
160800 22.1728 -19.3441
160900 21.1923 -15.168
161000 15.2204 -16.9177
161100 18.6618 -22.2467
161200 16.8052 -20.8954
161300 18.251 -14.9267
161400 19.9778 -19.9416
161500 20.2657 -16.8203
161600 18.3173 -17.3511
161700 18.8791 -18.2799
161800 16.5224 -21.2333
161900 17.0382 -20.0834
162000 18.9286 -19.2289
162100 22.3164 -15.6088
162200 17.9399 -15.6912
162300 18.7781 -20.535
162400 17.9304 -21.8211
162500 15.2278 -17.8081
162600 19.4364 -18.3167
162700 20.4721 -20.4318
162800 19.2873 -15.3811
162900 19.6001 -18.3108
163000 19.3735 -18.9016
163100 14.0981 -20.3764
163200 19.9416 -20.1776
163300 18.3203 -18.9716
163400 20.514 -15.7591
163500 19.5194 -18.518
163600 20.2562 -17.5535
163700 17.6081 -21.4626
163800 16.8474 -18.8294
163900 16.9041 -20.4707
164000 21.8092 -17.9046
164100 19.6088 -16.4095
164200 19.5992 -18.1888
164300 18.5453 -19.8151
164400 16.8894 -19.9932
164500 19.0476 -20.8382
164600 17.5251 -19.6688
164700 20.0906 -15.2591
164800 20.5399 -18.3783
164900 21.7866 -18.2196
165000 14.8934 -21.7181
165100 17.0231 -18.4486
165200 17.4011 -21.3374
165300 22.6169 -16.8583
165400 18.2893 -18.1806
165500 21.2618 -17.181
165600 18.7614 -21.003
165700 17.635 -18.3566
165800 17.0633 -22.5682
165900 19.2949 -18.0851
166000 19.8551 -15.9123
166100 21.5692 -19.6765
166200 19.4557 -18.199
166300 16.3097 -19.4741
166400 19.6209 -20.4132
166500 17.1012 -21.3908
166600 20.6707 -17.0172
166700 20.3061 -19.2484
166800 21.9218 -15.8339
166900 17.066 -22.4533
167000 18.9328 -18.9537
167100 16.6506 -21.7202
167200 20.6419 -17.7089
167300 17.1114 -18.5814
167400 24.2329 -18.5681
167500 19.3366 -17.9644
167600 17.5035 -18.1444
167700 18.4855 -24.0773
167800 17.1938 -21.2034
167900 20.0802 -16.5219
168000 22.4084 -18.473
168100 20.4954 -17.0807
168200 17.7441 -21.304
168300 20.1204 -19.4563
168400 14.6647 -21.1089
168500 21.5863 -19.1947
168600 17.9049 -20.8131
168700 24.6501 -14.5808
168800 18.8829 -20.1449
168900 19.2108 -18.7022
169000 15.9764 -24.6628
169100 20.1339 -18.6974
169200 19.1043 -19.0182
169300 22.4225 -18.3981
169400 19.2703 -17.9732
169500 20.5307 -19.0682
169600 18.8965 -20.9438
169700 14.7555 -21.0458
169800 21.0379 -20.7691
169900 20.6866 -19.5757
170000 22.7682 -14.1683
170100 20.2261 -21.9361
170200 18.563 -19.3345
170300 16.2287 -23.1288
170400 21.3856 -18.6727
170500 16.8295 -19.525
170600 22.6882 -17.7323
170700 20.46 -20.5758
170800 21.7009 -16.5314
170900 16.2665 -22.6309
171000 17.6255 -22.0174
171100 19.3297 -21.1848
171200 22.5756 -16.273
171300 21.7165 -17.8265
171400 19.5224 -21.1161
171500 18.3417 -18.7656
171600 18.3351 -22.0322
171700 20.3971 -19.9662
171800 16.1401 -20.3737
171900 24.2173 -17.2786
172000 21.9604 -20.2194
172100 20.2877 -16.1264
172200 15.9698 -24.5525
172300 20.0582 -20.9014
172400 17.5265 -20.4195
172500 23.0534 -17.4694
172600 20.4561 -19.8136
172700 21.7294 -17.9194
172800 17.7991 -19.9031
172900 20.2506 -22.241
173000 16.8507 -21.5787
173100 19.0526 -19.216
173200 24.4694 -19.8282
173300 20.961 -17.6787
173400 18.9932 -18.061
173500 18.0754 -23.1929
173600 19.7471 -20.5767
173700 17.7078 -21.3141
173800 21.6597 -18.1242
173900 20.8555 -20.3444
174000 23.8944 -17.0234
174100 17.6767 -21.3659
174200 19.4825 -21.8657
174300 16.1328 -22.3935
174400 21.67 -18.5102
174500 22.2528 -19.5255
174600 20.8222 -16.4823
174700 20.0662 -20.6716
174800 19.4806 -22.2177
174900 17.4398 -21.1257
175000 19.7397 -22.0948
175100 22.29 -18.7958
175200 20.9472 -17.7637
175300 22.5244 -18.7527
175400 18.8113 -22.177
175500 19.3197 -20.5204
175600 16.6031 -22.2939
175700 21.7478 -19.6011
175800 22.4256 -20.0098
175900 21.4178 -15.5766
176000 20.2135 -21.9391
176100 20.9458 -21.7125
176200 15.7583 -22.6849
176300 21.6351 -19.7882
176400 20.9292 -20.7867
176500 22.6258 -17.6657
176600 20.8463 -20.1732
176700 20.6589 -19.1567
176800 17.4002 -22.2894
176900 18.6654 -22.8389
177000 20.38 -20.584
177100 22.6218 -18.434
177200 22.7387 -18.1951
177300 20.5227 -21.1403
177400 19.314 -21.2729
177500 17.9227 -22.339
177600 20.4686 -21.3031
177700 19.9053 -19.9467
177800 22.9926 -18.3862
177900 21.7299 -19.5594
178000 20.4814 -19.5835
178100 18.284 -23.4983
178200 20.1626 -22.9821
178300 19.6999 -20.911
178400 22.4422 -18.4126
178500 21.7115 -18.581
178600 21.4252 -19.2848
178700 20.2445 -22.0466
178800 18.7375 -22.8302
178900 19.5014 -21.7538
179000 21.0941 -20.0888
179100 22.6318 -18.3656
179200 22.3886 -20.3237
179300 20.4301 -19.2723
179400 19.4057 -23.6426
179500 20.1659 -22.7304
179600 18.6284 -20.6604
179700 22.5466 -18.6198
179800 22.4858 -19.5546
179900 21.6725 -20.1853
180000 19.9959 -22.4225
180100 20.0697 -22.0713
180200 18.9244 -22.5122
180300 20.9812 -21.0695
180400 22.3517 -18.8892
180500 24.1243 -19.1254
180600 19.4286 -19.8718
180700 19.6615 -23.4465
180800 19.6415 -22.5081
180900 19.8156 -20.0414
181000 22.5687 -20.8937
181100 21.8658 -19.8077
181200 22.4622 -20.1835
181300 21.6991 -20.9668
181400 18.3655 -22.3061
181500 18.6923 -23.4116
181600 21.4802 -20.7106
181700 23.308 -19.7516
181800 21.6229 -18.0577
181900 20.8058 -21.1098
182000 21.1308 -23.2078
182100 18.9413 -21.122
182200 20.2303 -21.8018
182300 22.6142 -23.0383
182400 21.4166 -17.138
182500 23.0902 -20.3034
182600 21.5442 -21.5503
182700 17.5389 -22.1738
182800 21.0995 -22.3519
182900 21.0118 -22.0034
183000 22.3291 -19.0554
183100 21.2075 -20.1113
183200 23.1722 -20.7847
183300 20.2358 -22.7133
183400 20.193 -20.9603
183500 20.418 -23.0606
183600 21.0949 -20.5616
183700 21.9085 -19.4624
183800 23.2463 -21.5653
183900 21.7036 -20.2894
184000 18.0585 -21.794
184100 21.1649 -22.3066
184200 20.255 -22.7387
184300 22.3499 -18.9583
184400 21.6952 -21.5802
184500 24.007 -20.3051
184600 19.1952 -22.0575
184700 21.1841 -20.64
184800 19.7978 -24.2519
184900 20.8307 -19.2289
185000 21.4595 -21.9215
185100 24.9967 -19.7683
185200 19.504 -20.0817
185300 20.7238 -21.5136
185400 21.1656 -24.34
185500 20.2762 -21.6571
185600 21.9219 -20.2121
185700 22.2014 -21.6424
185800 22.5372 -18.4485
185900 20.8163 -22.1398
186000 21.8557 -22.4732
186100 18.2831 -23.6681
186200 21.6053 -19.9564
186300 22.8386 -22.8389
186400 24.5504 -18.7339
186500 18.236 -21.2695
186600 24.5584 -21.4839
186700 19.5553 -24.2742
186800 19.7869 -20.1977
186900 21.224 -22.9301
187000 23.0368 -20.2104
187100 23.4581 -19.4048
187200 21.7053 -22.2956
187300 20.871 -21.9106
187400 18.373 -23.8987
187500 23.2124 -20.4828
187600 20.8726 -23.6861
187700 23.9827 -18.0594
187800 21.1285 -22.3937
187900 23.6827 -19.4228
188000 18.979 -25.0016
188100 20.4053 -21.737
188200 19.8952 -22.0687
188300 24.3262 -20.3474
188400 23.6671 -21.6261
188500 22.0098 -21.0794
188600 20.7048 -21.0902
188700 19.6785 -24.275
188800 21.4859 -22.2152
188900 21.244 -23.2396
189000 25.0715 -18.0121
189100 20.8169 -21.9962
189200 23.9472 -20.5467
189300 19.0582 -25.1937
189400 20.5618 -20.4359
189500 20.4156 -23.7646
189600 24.4355 -21.5495
189700 22.7348 -20.5264
189800 24.2189 -19.311
189900 21.0087 -22.4372
190000 19.7404 -24.0935
190100 21.1066 -22.9108
190200 21.7029 -23.1363
190300 23.7217 -18.507
190400 21.9586 -22.3987
190500 25.0295 -21.101
190600 19.9933 -23.1187
190700 20.3091 -20.3739
190800 19.8245 -26.2894
190900 23.539 -20.5684
191000 22.6718 -20.601
191100 24.9691 -20.3821
191200 20.238 -21.8456
191300 21.798 -25.0849
191400 22.1267 -23.0564
191500 18.7006 -21.6856
191600 23.8056 -21.2981
191700 23.8514 -22.3965
191800 24.4585 -18.9658
191900 20.2614 -23.5866
192000 20.221 -22.5418
192100 20.8448 -25.705
192200 23.3426 -19.8465
192300 22.0152 -21.7479
192400 25.254 -21.1077
192500 20.6612 -21.5247
192600 24.3869 -23.4874
192700 19.9873 -24.278
192800 18.7411 -21.6105
192900 23.5263 -22.3872
193000 25.7541 -20.5193
193100 22.7726 -20.3436
193200 21.08 -23.7182
193300 21.4594 -23.4247
193400 20.4997 -24.1426
193500 23.4486 -21.4049
193600 20.8638 -22.4604
193700 25.9816 -19.0202
193800 22.5605 -22.6695
193900 23.4198 -23.4324
